gt_idx,pred_idx,match_reason,iou,intersection_over_gt,center_distance,gt_text,pred_text,gt_points,pred_points,gt_text_norm,pred_text_norm,gt_len_chars,pred_len_chars,lev_sim,cer_sim,word_sim,chrf,end2end_lev,end2end_chrf,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2,file,gt_json_path,pred_json_path
1,1,iou,0.17052980132450332,0.3114754098360656,73.33484846919642,WHAT DO YOU TAKEME FOR?,"Hey, smart, who do you think I am?","[[746, 70], [868, 70], [868, 173], [746, 173]]","[[684, 57], [784, 57], [784, 200], [684, 200]]",what do you takeme for?,"hey, smart, who do you think i am?",23,34,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.2836207854851861,0.06018698870276587,0.04836579620028836,746.0,70.0,868.0,173.0,684.0,57.0,784.0,200.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
2,9,center_fallback,0.0,0.0,233.01180227619372,WHAT A MESS.,Oh yeah.,"[[0, 148], [71, 148], [71, 212], [0, 212]]","[[246, 90], [288, 90], [288, 217], [246, 217]]",what a mess.,oh yeah.,12,8,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.07092198581560284,0.0,0.0,0.0,148.0,71.0,212.0,246.0,90.0,288.0,217.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
3,0,iou,0.18070273284997213,0.3076923076923077,74.52684080249209,YOU CANT MAKEA FOOLOF ME!,"Don’t let me go, oh yeah.","[[759, 259], [876, 259], [876, 376], [759, 376]]","[[691, 253], [795, 253], [795, 386], [691, 386]]",you cant makea foolof me!,"don't let me go, oh yeah.",25,25,0.28,0.28,0.28,0.11339356999010952,0.0505967651979922,0.020490527984827377,759.0,259.0,876.0,376.0,691.0,253.0,795.0,386.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
4,10,center_fallback,0.0,0.0,242.1827822121135,WAR,Take a look at this.,"[[0, 339], [190, 339], [190, 481], [0, 481]]","[[210, 554], [289, 554], [289, 639], [210, 639]]",war,take a look at this.,3,20,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.059523809523809514,0.0,0.0,0.0,339.0,190.0,481.0,210.0,554.0,289.0,639.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
5,10,center_fallback,0.0,0.0,124.29098921482603,"8,000.000",Take a look at this.,"[[60, 568], [191, 568], [191, 608], [60, 608]]","[[210, 554], [289, 554], [289, 639], [210, 639]]","8,000.000",take a look at this.,9,20,0.0,0.0,0.0,0.016025641025641024,0.0,0.0,60.0,568.0,191.0,608.0,210.0,554.0,289.0,639.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
6,10,iou,0.40236686390532544,0.6164899076291481,28.429737951659,LOOK AT THIS.,Take a look at this.,"[[236, 571], [315, 571], [315, 645], [236, 645]]","[[210, 554], [289, 554], [289, 639], [210, 639]]",look at this.,take a look at this.,13,20,0.65,0.65,0.65,0.8922572459883491,0.26153846153846155,0.35901474986513454,236.0,571.0,315.0,645.0,210.0,554.0,289.0,639.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
7,10,center_fallback,0.0,0.0,104.25209830022607,a.,Take a look at this.,"[[105, 600], [187, 600], [187, 618], [105, 618]]","[[210, 554], [289, 554], [289, 639], [210, 639]]",a.,take a look at this.,2,20,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.20833333333333337,0.0,0.0,105.0,600.0,187.0,618.0,210.0,554.0,289.0,639.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
8,11,iou,0.2053296461567469,0.27049180327868855,54.03008421240892,I'VE KILLED 56 PEOPLE...,He killed me.,"[[141, 772], [263, 772], [263, 871], [141, 871]]","[[124, 740], [174, 740], [174, 882], [124, 882]]",i've killed 56 people...,he killed me.,24,13,0.45833333333333337,0.45833333333333337,0.45833333333333337,0.29188418383712506,0.09410942115517566,0.05993247618602775,141.0,772.0,263.0,871.0,124.0,740.0,174.0,882.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
9,13,iou,0.4845740760240076,0.6610169491525424,32.23740063962974,MOSTLY FOOLS LIKE YOu!,You're such a smart guy.,"[[7, 783], [125, 783], [125, 901], [7, 901]]","[[14, 721], [92, 721], [92, 904], [14, 904]]",mostly fools like you!,you're such a smart guy.,22,24,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.10613000104617035,0.08076234600400124,0.05142784719537496,7.0,783.0,125.0,901.0,14.0,721.0,92.0,904.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
10,2,iou,0.20544830353560123,0.5925925925925926,43.64057744805859,I'MA WANTED MAN.,Eight million dollars hanging around my neck.,"[[626, 786], [734, 786], [734, 858], [626, 858]]","[[670, 715], [773, 715], [773, 902], [670, 902]]",i'ma wanted man.,eight million dollars hanging around my neck.,16,45,0.24444444444444446,0.24444444444444446,0.24444444444444446,0.12379051765844216,0.05022069641981364,0.02543255184672083,626.0,786.0,734.0,858.0,670.0,715.0,773.0,902.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
11,12,iou,0.20970256282347072,0.20970256282347072,11.067971810589327,KLINK,The power of the East,"[[0, 991], [158, 991], [158, 1194], [0, 1194]]","[[39, 1032], [98, 1032], [98, 1146], [39, 1146]]",klink,the power of the east,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,158.0,1194.0,39.0,1032.0,98.0,1146.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
12,3,center_fallback,0.050375469336670836,0.09742076998714166,99.02019995940222,WATCH YOURSELF.. IFYOU'RE FOND OF BREATH- ING!,I don't know what you're talking about.,"[[741, 1041], [854, 1041], [854, 1158], [741, 1158]]","[[654, 998], [755, 998], [755, 1133], [654, 1133]]",watch yourself.. ifyou're fond of breath- ing!,i don't know what you're talking about.,46,39,0.19565217391304346,0.19565217391304346,0.19565217391304346,0.20811319131875144,0.00985607008760951,0.010483799687834475,741.0,1041.0,854.0,1158.0,654.0,998.0,755.0,1133.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
13,7,center_fallback,0.020855057351407715,0.020855057351407715,9.5524865872714,IF YOU'RE SMART YOU'LL SAIL AWAY FROM HERE SOI NEVER SEE YOUAGAIN.,it's just a matter of time.,"[[291, 1160], [428, 1160], [428, 1307], [291, 1307]]","[[345, 1226], [360, 1226], [360, 1254], [345, 1254]]",if you're smart you'll sail away from here soi never see youagain.,it's just a matter of time.,66,27,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.06908905227427463,0.005055771479129143,0.001440856147534403,291.0,1160.0,428.0,1307.0,345.0,1226.0,360.0,1254.0,pg_14.json,outputs\en\json\pg_14.json,outputs\jap\translation_best\pg_14.json
0,4,center_fallback,0.0,0.0,387.38224017112606,SIHL WAY,"I'll do it myself, that's all.","[[60, -1], [111, -1], [111, 41], [60, 41]]","[[428, 89], [477, 89], [477, 199], [428, 199]]",sihl way,"i'll do it myself, that's all.",8,30,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.09433962264150944,0.0,0.0,60.0,-1.0,111.0,41.0,428.0,89.0,477.0,199.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
1,1,center_fallback,0.006269145828880815,0.04261501210653753,94.21517924411118,UH...,"I'm sorry, Mr. Mano.","[[627, 40], [686, 40], [686, 75], [627, 75]]","[[682, 53], [772, 53], [772, 187], [682, 187]]",uh...,"i'm sorry, mr. mano.",5,20,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.05405405405405405,0.0006269145828880813,0.00033887274750707104,627.0,40.0,686.0,75.0,682.0,53.0,772.0,187.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
2,0,center_fallback,0.04709141274238227,0.05114180226993026,106.1814484738271,"SORRY ABOUTTHIS MESS, MAKINO. GIVE MEA RAG AND 77,1 CLEAN UP",What's wrong with you?,"[[743, 41], [885, 41], [885, 350], [743, 350]]","[[706, 216], [765, 216], [765, 318], [706, 318]]","sorry aboutthis mess, makino. give mea rag and 77,1 clean up",what's wrong with you?,60,22,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.057256046581717145,0.007063711911357342,0.002696268121576708,743.0,41.0,885.0,350.0,706.0,216.0,765.0,318.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
3,3,iou,0.14464534075104313,0.17478991596638654,45.70557952810576,DONT WORRY ABOUT IT.,Ah. the name.,"[[486, 49], [571, 49], [571, 147], [486, 147]]","[[545, 78], [602, 78], [602, 134], [545, 134]]",dont worry about it.,ah. the name.,20,13,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.04219409282700423,0.021696801112656473,0.006103178934643172,486.0,49.0,571.0,147.0,545.0,78.0,602.0,134.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
4,5,center_fallback,0.04353765846383296,0.04428505546251123,315.37675881396206,ARA,I'm sure you'd be better off with this shit.,"[[-1, 609], [885, 609], [885, 1167], [-1, 1167]]","[[159, 989], [282, 989], [282, 1236], [159, 1236]]",ara,i'm sure you'd be better off with this shit.,3,44,0.022727272727272707,0.022727272727272707,0.022727272727272707,0.03472222222222222,0.0009894922378143845,0.0015117242522164219,-1.0,609.0,885.0,1167.0,159.0,989.0,282.0,1236.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
5,5,center_fallback,0.0,0.0,173.17981984053455,iHAWH,I'm sure you'd be better off with this shit.,"[[12, 1157], [103, 1157], [103, 1185], [12, 1185]]","[[159, 989], [282, 989], [282, 1236], [159, 1236]]",ihawh,i'm sure you'd be better off with this shit.,5,44,0.06818181818181823,0.06818181818181823,0.06818181818181823,0.07142857142857142,0.0,0.0,12.0,1157.0,103.0,1185.0,159.0,989.0,282.0,1236.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
6,2,center_fallback,0.0,0.0,189.05620857300613,"SO,YOU LIKE TO CLEAN?",The cleaning is not very nice; it is very nice.,"[[784, 1175], [885, 1175], [885, 1272], [784, 1272]]","[[669, 999], [755, 999], [755, 1160], [669, 1160]]","so,you like to clean?",the cleaning is not very nice; it is very nice.,21,47,0.19148936170212771,0.19148936170212771,0.19148936170212771,0.16695094889956846,0.0,0.0,784.0,1175.0,885.0,1272.0,669.0,999.0,755.0,1160.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
7,5,center_fallback,0.019202363367799114,0.04478897502153316,189.99473676920633,THAT OUGHT TO KEEP YOUBUSY FORA WHILE.,I'm sure you'd be better off with this shit.,"[[263, 1184], [392, 1184], [392, 1355], [263, 1355]]","[[159, 989], [282, 989], [282, 1236], [159, 1236]]",that ought to keep youbusy fora while.,i'm sure you'd be better off with this shit.,38,44,0.25,0.25,0.25,0.14864650690676012,0.0048005908419497785,0.0028543642389776687,263.0,1184.0,392.0,1355.0,159.0,989.0,282.0,1236.0,pg_15.json,outputs\en\json\pg_15.json,outputs\jap\translation_best\pg_15.json
0,1,center_fallback,0.0,0.0,589.9459721025307,FAREWELL,I don't want to get drunk. I don't want to talk about it.,"[[749, 12], [905, 12], [905, 58], [749, 58]]","[[687, 522], [774, 522], [774, 712], [687, 712]]",farewell,i don't want to get drunk. i don't want to talk about it.,8,57,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.054112554112554105,0.0,0.0,749.0,12.0,905.0,58.0,687.0,522.0,774.0,712.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
1,5,iou,0.1904532304725169,0.4876543209876543,18.200274723201296,..COWARDS.,The back and neck are all together.,"[[86, 61], [248, 61], [248, 106], [86, 106]]","[[113, 0], [192, 0], [192, 189], [113, 189]]",..cowards.,the back and neck are all together.,10,35,0.11428571428571432,0.11428571428571432,0.11428571428571432,0.08549790595230347,0.021766083482573365,0.016283352387251628,86.0,61.0,248.0,106.0,113.0,0.0,192.0,189.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
2,1,iou,0.16450201770151582,0.27237507018528917,87.75249284208398,ON GROG! THAT'S NA OUTRAGE!,I don't want to get drunk. I don't want to talk about it.,"[[725, 613], [855, 613], [855, 750], [725, 750]]","[[687, 522], [774, 522], [774, 712], [687, 712]]",on grog! that's na outrage!,i don't want to get drunk. i don't want to talk about it.,27,57,0.24561403508771928,0.24561403508771928,0.24561403508771928,0.13545570680075122,0.040404004347740725,0.022282737077908513,725.0,613.0,855.0,750.0,687.0,522.0,774.0,712.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
3,7,iou,0.209206049924171,0.39174149973136846,77.57899200170108,LET'SGO O1 ANOTHER VILLAGE.,I’m going to the city of insects.,"[[8, 634], [137, 634], [137, 735], [8, 735]]","[[11, 536], [127, 536], [127, 678], [11, 678]]",let'sgo o1 another village.,i'm going to the city of insects.,27,33,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.15234042674924322,0.050716618163435395,0.031870538923971695,8.0,634.0,137.0,735.0,11.0,536.0,127.0,678.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
4,0,center_fallback,0.0,0.0,122.21497453258337,"CAPTAIN, ARE YOU OKAY?","Captain, are you all right?","[[758, 896], [879, 896], [879, 980], [758, 980]]","[[698, 799], [784, 799], [784, 888], [698, 888]]","captain, are you okay?","captain, are you all right?",22,27,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6783035821972675,0.0,0.0,758.0,896.0,879.0,980.0,698.0,799.0,784.0,888.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
5,2,center_fallback,0.0,0.0,112.30872628607271,ARE nok HURT?,What is injured?,"[[498, 902], [585, 902], [585, 982], [498, 982]]","[[451, 797], [495, 797], [495, 909], [451, 909]]",are nok hurt?,what is injured?,13,16,0.25,0.25,0.25,0.14639110693596363,0.0,0.0,498.0,902.0,585.0,982.0,451.0,797.0,495.0,909.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
6,6,center_fallback,0.0,0.0,105.4146574248572,PHEW!!,The world is full of shit!,"[[26, 957], [114, 957], [114, 1006], [26, 1006]]","[[16, 809], [84, 809], [84, 947], [16, 947]]",phew!!,the world is full of shit!,6,26,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.13999694507872892,0.0,0.0,26.0,957.0,114.0,1006.0,16.0,809.0,84.0,947.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
7,3,iou,0.17352870526062936,0.20788489208633093,61.5995129850878,HAR HARHAR HAR! CAP'N!,"It’s okay, no problem.","[[347, 1159], [472, 1159], [472, 1298], [347, 1298]]","[[430, 1182], [512, 1182], [512, 1268], [430, 1268]]",har harhar har! cap'n!,"it's okay, no problem.",22,22,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.043859649122807015,0.007887668420937691,0.0076109081254661995,347.0,1159.0,472.0,1298.0,430.0,1182.0,512.0,1268.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
8,8,center_fallback,0.08067164179104477,0.2169811320754717,110.86590999942227,HE GOT YOU ia009,"Well, then, there's the story.","[[21, 1164], [115, 1164], [115, 1270], [21, 1270]]","[[0, 1026], [118, 1026], [118, 1187], [0, 1187]]",he got you ia009,"well, then, there's the story.",16,30,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.06483782015989761,0.013445273631840792,0.005230573402451442,21.0,1164.0,115.0,1270.0,0.0,1026.0,118.0,1187.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
9,3,center_fallback,0.0,0.0,146.48549416239138,"W,I FINE. ON HARM","It’s okay, no problem.","[[506, 1303], [582, 1303], [582, 1401], [506, 1401]]","[[430, 1182], [512, 1182], [512, 1268], [430, 1268]]","w,i fine. on harm","it's okay, no problem.",17,22,0.18181818181818177,0.18181818181818177,0.18181818181818177,0.10000000000000002,0.0,0.0,506.0,1303.0,582.0,1401.0,430.0,1182.0,512.0,1268.0,pg_16.json,outputs\en\json\pg_16.json,outputs\jap\translation_best\pg_16.json
0,3,center_fallback,0.0,0.0,252.1269521491108,HUH?,I'm not sure what to do.,"[[71, 76], [154, 76], [154, 129], [71, 129]]","[[355, 93], [374, 93], [374, 128], [355, 128]]",huh?,i'm not sure what to do.,4,24,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.07142857142857142,0.0,0.0,71.0,76.0,154.0,129.0,355.0,93.0,374.0,128.0,pg_17.json,outputs\en\json\pg_17.json,outputs\jap\translation_best\pg_17.json
1,0,center_fallback,0.058884297520661155,0.09818181818181818,86.40023148117139,H HAHA H,The one is the one!,"[[796, 115], [906, 115], [906, 305], [796, 305]]","[[728, 86], [808, 86], [808, 286], [728, 286]]",h haha h,the one is the one!,8,19,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.042735042735042736,0.012396694214876032,0.0025164229709684254,796.0,115.0,906.0,305.0,728.0,86.0,808.0,286.0,pg_17.json,outputs\en\json\pg_17.json,outputs\jap\translation_best\pg_17.json
2,3,center_fallback,0.0,0.0,123.08127396155761,55,I'm not sure what to do.,"[[367, 198], [432, 198], [432, 259], [367, 259]]","[[355, 93], [374, 93], [374, 128], [355, 128]]",55,i'm not sure what to do.,2,24,0.0,0.0,0.0,0.0,0.0,0.0,367.0,198.0,432.0,259.0,355.0,93.0,374.0,128.0,pg_17.json,outputs\en\json\pg_17.json,outputs\jap\translation_best\pg_17.json
3,6,iou,0.5490655404134535,0.5490655404134535,54.230987451824994,"SURE,THEY OUTNUMBERED YOU, AND MAYBE THEY LOOKED PRETTY TOUGH, BUT WHAT KIND OF MANLETS HIMSELFBE TREATED LIKE THAT THEN LAUGHS ABOUTIT? YOU'REA DISGRACE TO ALL PIRATES!","How many of them, and strong, yet so excited, can you laugh at such a man or a fool or a pirate or a pirate?","[[18, 449], [269, 449], [269, 915], [18, 915]]","[[40, 465], [237, 465], [237, 791], [40, 791]]","sure,they outnumbered you, and maybe they looked pretty tough, but what kind of manlets himselfbe treated like that then laughs aboutit? you'rea disgrace to all pirates!","how many of them, and strong, yet so excited, can you laugh at such a man or a fool or a pirate or a pirate?",169,108,0.3195266272189349,0.3195266272189349,0.3195266272189349,0.17902327472529167,0.17544106025045256,0.09829551108362841,18.0,449.0,269.0,915.0,40.0,465.0,237.0,791.0,pg_17.json,outputs\en\json\pg_17.json,outputs\jap\translation_best\pg_17.json
4,1,iou,0.1988885639075753,0.2587601078167116,116.70689782527852,HEMADE YOULOOK LIKEA WEAKLING!!! M DIDNTYOU FIGHT iWIH,Why don't you fight a guy who's so mean and mean?,"[[733, 489], [903, 489], [903, 860], [733, 860]]","[[674, 451], [801, 451], [801, 729], [674, 729]]",hemade youlook likea weakling!!! m didntyou fight iwih,why don't you fight a guy who's so mean and mean?,54,49,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.23476893816127742,0.029464972430751895,0.04669285696100282,733.0,489.0,903.0,860.0,674.0,451.0,801.0,729.0,pg_17.json,outputs\en\json\pg_17.json,outputs\jap\translation_best\pg_17.json
5,2,center_fallback,0.011397698257040298,0.015830592105263157,134.4191206636913,"WHEN YOU GROWUP MAYBE YOU'LL UNDER- STAND,KID.","I don't know how you feel, but I know.","[[536, 990], [664, 990], [664, 1142], [536, 1142]]","[[505, 892], [580, 892], [580, 997], [505, 997]]","when you growup maybe you'll under- stand,kid.","i don't know how you feel, but i know.",46,38,0.26086956521739135,0.26086956521739135,0.26086956521739135,0.128029679445049,0.002973312588793122,0.0014592436542602632,536.0,990.0,664.0,1142.0,505.0,892.0,580.0,997.0,pg_17.json,outputs\en\json\pg_17.json,outputs\jap\translation_best\pg_17.json
6,4,iou,0.1357098186366479,0.18964979087333791,124.31009613060397,"HE JUSTGOT SOME GROG ON ME, THAT'S ALL. NEEDLESS KILLING DOESN'T MAKE YOUA MAN.","You're just drunk and you're not going to get angry, are you?","[[305, 995], [471, 995], [471, 1188], [305, 1188]]","[[289, 892], [403, 892], [403, 1057], [289, 1057]]","he justgot some grog on me, that's all. needless killing doesn't make youa man.","you're just drunk and you're not going to get angry, are you?",79,61,0.240506329113924,0.240506329113924,0.240506329113924,0.17434108764355746,0.03263907030501658,0.02365979738502312,305.0,995.0,471.0,1188.0,289.0,892.0,403.0,1057.0,pg_17.json,outputs\en\json\pg_17.json,outputs\jap\translation_best\pg_17.json
